# ZTF DR2 lightcurve of ZTF20abmarcv
# --------------- #
# phot_source:    FPbot (2022dec05)
# ra,dec:         311.32101, 7.11329
# year:           2020
# n_detect (sn):  68, 40
# mjd_max_init:   59055.37673  (phot: fclump)
# sn_range:       58955.37673 => 59452.01839
# baseline_range: 58226.50103 => 59906.12446
# -------- #
# baseline_corr (applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -149.64       89.45     1.23     216.68     1038.96     127    105       1
# 491    50   ztfr      453.31       32.64     1.00     475.99      627.80     273    163       1
# 491    50   ztfi     1677.96      349.83     1.00    1714.88     1372.40      72     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -8507.81      795.46     1.43   -8318.44     1068.74       8     37       1
# -------- #
# alt_baseline_corr (pre-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -165.16      113.31     1.00    -151.51      706.66      63    105       1
# 491    50   ztfr      432.93       63.14     1.00     314.97      547.74     209    163       1
# 491    50   ztfi     1285.00      359.95     1.00    1169.34      870.16      26     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -7799.87      725.08     1.48   -8173.39     1007.41       7     37       1
# -------- #
# alt_baseline_corr (post-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg      -34.91      202.60     2.05     924.69     1669.60      64    105       1
# 491    50   ztfr      616.29      142.39     3.61    1591.87     2568.33      66    163       1
# 491    50   ztfi     1946.53      350.20     1.53    2432.09     2443.07      48     29       1
# 1538    31   ztfg        0.00        0.00     1.00       0.00        0.00       0     25       0
# 1538    31   ztfr    -9778.32        0.00     1.00   -9778.32        0.00       1     37       0
# --------------- #
mjd filter flux flux_err ZP flag mag mag_err field_id rcid flux_offset offset_unc err_scale in_baseline x_pos y_pos native_ZP native_ZP_err native_ZP_rms zpsys
58332.3145 ztfr -1860.65532 885.01372 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2165.98213 1231.97982 26.19667 1e-05 0.01719 ab
58332.45596 ztfg 1499.21977 4206.41631 30.0 8 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2177.00633 1202.15751 25.42413 3e-05 0.06675 ab
58333.4169 ztfg -509.34183 1103.37962 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2336.89383 418.43268 26.09176 1e-05 0.02137 ab
58333.45238 ztfg 676.13583 1433.00722 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2335.44346 402.72839 26.03612 1e-05 0.022 ab
58336.27801 ztfg 31.43806 654.19511 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2371.75793 324.45574 26.22728 1e-05 0.01653 ab
58336.2803 ztfg -147.52079 700.43644 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2371.2893 325.68732 26.22655 1e-05 0.01645 ab
58338.32397 ztfr 728.54487 621.21252 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2227.55373 1243.98155 26.21645 1e-05 0.01467 ab
58338.37295 ztfg -488.04983 703.96246 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2226.99496 1237.13314 26.23638 1e-05 0.0198 ab
58340.16688 ztfi 74.50974 2043.98091 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2193.80575 1210.14028 25.21348 1e-05 0.02345 ab
58344.31979 ztfi 438.87224 1046.73453 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2218.15719 1331.78464 25.50708 1e-05 0.02099 ab
58344.33832 ztfg 503.46567 663.58892 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2223.93112 1329.89339 26.20614 1e-05 0.01957 ab
58344.38687 ztfg -1266.9905 786.5441 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2389.28244 506.81132 26.08369 1e-05 0.01778 ab
58345.37429 ztfr 1388.59814 1572.50572 30.0 32 99.0 99.0 1538 31 -8507.80636 795.46431 1.4336 1 2390.31668 247.46361 26.1193 1e-05 0.018 ab
58347.41634 ztfr -847.67917 884.41806 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2232.61571 1230.97792 26.12573 1e-05 0.01723 ab
58348.16928 ztfi 270.7663 1553.6672 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2199.62283 1009.14744 25.44161 1e-05 0.01958 ab
58350.32649 ztfg 0.0 865.11821 30.0 288 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2391.83047 208.27416 26.17268 1e-05 0.02305 ab
58350.33594 ztfg 475.23573 667.06003 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2225.95965 1015.88096 26.24556 1e-05 0.02013 ab
58350.36381 ztfr -467.0889 532.49322 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2229.87017 1012.2552 26.20525 1e-05 0.01909 ab
58353.20993 ztfr 809.52739 1344.55295 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2207.13973 976.61659 26.26167 1e-05 0.01942 ab
58353.29222 ztfr -875.06471 1132.16135 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2226.88203 982.28699 26.24454 1e-05 0.02649 ab
58356.29083 ztfr -925.74522 1601.89675 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2227.78445 1020.81032 26.26637 1e-05 0.01891 ab
58359.27323 ztfr -893.25456 993.99441 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2222.7599 1013.39299 26.2551 1e-05 0.01674 ab
58359.33931 ztfr -1075.75679 1402.43916 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2227.07786 998.91066 26.19281 1e-05 0.01658 ab
58362.25021 ztfg -7.34639 1031.18838 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2219.66011 1007.67019 26.32353 1e-05 0.02102 ab
58362.30775 ztfi -743.65444 1119.82432 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2225.32938 1003.72038 25.5855 1e-05 0.01673 ab
58362.32891 ztfr 1066.78107 808.62986 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2228.69114 999.30804 26.26635 1e-05 0.01235 ab
58362.36194 ztfr -1023.31782 1574.48761 30.0 32 99.0 99.0 1538 31 -8507.80636 795.46431 1.4336 1 2388.82817 178.85764 26.21857 1e-05 0.01519 ab
58363.37037 ztfg 190.65951 1674.12561 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 1 2388.19164 175.06662 26.09539 1e-05 0.02765 ab
58365.2075 ztfr 127.02332 600.05868 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2211.00675 1006.61655 26.20829 1e-05 0.01504 ab
58365.27744 ztfg 1109.69873 718.88061 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2225.35173 1011.07626 26.27098 1e-05 0.02002 ab
58366.27514 ztfi 310.41216 1233.75301 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2225.85316 1010.4077 25.55816 1e-05 0.0176 ab
58368.2516 ztfg -1585.85092 681.84869 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2225.17574 1009.58837 26.29866 1e-05 0.01849 ab
58368.27442 ztfr 140.25293 554.52128 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2225.84358 1007.46954 26.22443 1e-05 0.01504 ab
58370.33274 ztfi -2416.93016 1403.52341 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2227.96372 999.88687 25.55878 1e-05 0.01672 ab
58371.25213 ztfg 353.74218 625.07772 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2225.6518 1010.96655 26.32758 1e-05 0.01656 ab
58371.29536 ztfr 401.53539 598.10042 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2225.11218 1004.70459 26.24689 1e-05 0.01319 ab
58374.26896 ztfg 214.5433 756.75861 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2230.74733 1029.77616 26.34124 1e-05 0.01616 ab
58374.31082 ztfi -2247.91626 1803.86983 30.0 64 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2234.76086 1016.08714 25.57739 1e-05 0.01924 ab
58377.25516 ztfg -83.27999 791.33513 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2228.08131 1007.71252 26.29297 1e-05 0.01727 ab
58377.27493 ztfr 1029.44906 690.97718 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2227.71494 1003.34608 26.2104 1e-05 0.01461 ab
58378.36331 ztfi -1927.01623 1433.6501 30.0 384 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2234.23257 964.31609 25.52634 1e-05 0.01597 ab
58380.16841 ztfg -1885.07345 1714.85962 30.0 320 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2242.38548 887.59008 26.42233 1e-05 0.02795 ab
58380.24608 ztfr -1083.64324 1267.29968 30.0 320 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2213.63441 905.2332 26.3082 1e-05 0.02365 ab
58383.23142 ztfg 723.08452 2474.26865 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2199.19517 906.45184 26.27087 1e-05 0.027 ab
58383.31255 ztfr -3645.63045 2058.69774 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2177.29152 897.93338 26.19375 1e-05 0.01992 ab
58386.18735 ztfg -436.76173 2062.03461 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2246.78058 910.67231 26.32014 1e-05 0.02511 ab
58386.24741 ztfr 2277.9201 1718.3001 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2207.73109 909.21355 26.23745 1e-05 0.01717 ab
58387.26179 ztfg 1260.12578 1932.12381 30.0 32 99.0 99.0 1538 31 -154.2551 299.85903 1.10116 0 2344.66369 69.3242 26.18661 1e-05 0.02755 ab
58389.16825 ztfg -176.38765 965.86337 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2248.44121 900.12386 26.28248 1e-05 0.01881 ab
58389.22922 ztfr 24.02582 1040.10651 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2234.54445 905.30851 26.14055 1e-05 0.0202 ab
58390.28715 ztfi -371.68185 1498.26115 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2208.1529 896.79938 25.54704 1e-05 0.01967 ab
58400.24605 ztfi 62.31882 1140.08652 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2224.66447 1073.47959 25.5361 1e-05 0.02019 ab
58423.08616 ztfr -948.47543 998.43452 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2234.34418 907.99656 26.22473 1e-05 0.02091 ab
58423.14821 ztfg 1248.9848 1395.47048 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2246.15859 911.55716 26.07406 1e-05 0.02393 ab
58424.21369 ztfi 13475.03522 20446.62617 30.0 76 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2234.78309 1080.57779 23.88516 4e-05 0.06287 ab
58427.1084 ztfr 790.58274 1801.2286 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2243.85489 1093.85791 25.91024 1e-05 0.02291 ab
58430.0863 ztfr -764.58131 718.65007 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2245.04001 1075.15836 26.23931 1e-05 0.01494 ab
58430.21628 ztfi -2534.84104 2057.60983 30.0 128 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2234.7108 1052.86545 25.51671 1e-05 0.01826 ab
58433.10552 ztfr -1182.31346 1031.78182 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2230.26173 1114.92865 25.96299 1e-05 0.0179 ab
58433.14562 ztfg -917.26292 2098.63938 30.0 8 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2231.80583 1102.88943 25.60435 1e-05 0.03321 ab
58434.22745 ztfi -1622.4502 3426.49765 30.0 192 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2216.22626 1087.71907 25.5117 1e-05 0.03521 ab
58436.08419 ztfr 339.66456 7282.78238 30.0 76 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2252.83408 1132.66092 25.61515 5e-05 0.07235 ab
58436.12688 ztfg 1502.04482 3742.44714 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2249.21381 1124.90421 25.95662 2e-05 0.04637 ab
58443.08491 ztfr 742.23076 2398.88487 30.0 288 99.0 99.0 1538 31 -8507.80636 795.46431 1.4336 1 2418.74099 294.86726 26.19327 1e-05 0.01677 ab
58456.14564 ztfr -1328.92315 1962.97814 30.0 192 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2218.73047 1112.34918 26.1868 1e-05 0.02573 ab
58469.12269 ztfg -1332.80459 2119.28428 30.0 384 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2204.78972 1090.47838 26.15125 1e-05 0.02728 ab
58472.08597 ztfr -1158.69975 2070.26792 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2235.17209 1101.50992 26.22016 1e-05 0.02617 ab
58472.09084 ztfr -2423.8071 1891.42366 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2224.50494 1100.1855 26.21268 1e-05 0.02334 ab
58473.07663 ztfr 771.19152 1564.82711 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2233.59416 1100.68213 26.23294 1e-05 0.02034 ab
58473.08149 ztfr -1923.08864 1708.94395 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2228.74804 1097.94168 26.22635 1e-05 0.01619 ab
58473.08635 ztfr 576.31131 1724.86632 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2222.77693 1096.09704 26.22457 1e-05 0.0189 ab
58473.09123 ztfr -1727.77038 1614.11262 30.0 384 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2214.57163 1094.43143 26.21863 1e-05 0.01842 ab
58474.07708 ztfr 243.81052 2293.64328 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2237.43381 1099.63495 26.21753 1e-05 0.02397 ab
58474.08216 ztfr -4983.42655 2413.84087 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2227.1816 1097.20884 26.20631 1e-05 0.02295 ab
58474.08723 ztfr -4022.06166 2350.9765 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2216.86533 1095.68661 26.20594 1e-05 0.02646 ab
58474.0923 ztfr 2966.7535 2395.80612 30.0 384 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2207.32574 1093.46364 26.19816 1e-05 0.02731 ab
58475.07587 ztfr -2969.68669 1907.40289 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2240.97983 1101.8327 26.2053 1e-05 0.01887 ab
58475.08079 ztfr 3144.95006 2198.16503 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2233.66396 1098.98256 26.08526 1e-05 0.0256 ab
58475.08569 ztfr 1502.50858 2660.90084 30.0 128 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2227.34865 1096.89476 25.96997 1e-05 0.02403 ab
58475.0906 ztfr -3542.32085 4715.22903 30.0 136 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2223.1221 1095.7016 25.65436 2e-05 0.05276 ab
58482.07572 ztfr 4143.74608 4956.1804 30.0 192 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2232.15227 1131.27188 26.02689 1e-05 0.04044 ab
